who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
62680953,,,,,,,,,0
62680953,Ministry of Local Government and Rural Development (Sierra Leone),Minister of Local Government and Rural Development,2019-06-27,,,Anthony Brewah,,,1
62680953,Q28403122,Sierra Leonean High Commissioner to the United Kingdom,2018-08-02,2019-05,,,,Morie Komba Manyeh,2
