who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
1699574,Q890010,5th President of Sierra Leone,2018-04-04,,Q57460,Ernest Bai Koroma,,,0
1699574,List of heads of state of Sierra Leone,Head of State and Leader of the Military Government of Sierra Leone,1996-01-16,1996-03-29,Valentine Strasser,Valentine Strasser,Q336297,Ahmad Tejan Kabbah,1
1699574,,,,,,,,,2
