item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q104603374,Mr. Mohamed Swaray,Q113975525,Minister of Information and Communication,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q104603374-F6953319-2736-41F3-BD6E-7D451D05614A
Q105725171,Dr. Austin Demby,Q112666898,Minister of Health and Sanitation,2021-01-18,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q105725171-c8e45d4d-470e-c95f-62ba-5aeef36a8cff
Q107067181,Mr. Jacob Jusu Saffa,Q56295070,Chief Minister,2021-04-30,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q107067181-2ED13916-2539-4737-A810-D11E7776167F
Q111522183,Madam Memunatu B. Pratt,Q113976451,Minister of Tourism and Culture,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q111522183-5033546D-095D-4370-B9FF-8F0CE703B3ED
Q113976490,Professor Alpha Tejan Wurie,Q113976776,Minister of Technical and Higher Education,2021-01-18,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976490-e6008bcc-4301-c50b-9e35-8b9e4432c613
Q113976491,Madam Baindu Dassama,Q113976866,Minister of Social Welfare,2019-11-08,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976491-e399db8a-41c7-42a4-bc73-beba2f9e079a
Q113976492,Mr. David Maurice Panda-Noah,Q113976410,Minister of Internal Affairs,2020-05,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976492-92A05B04-D5D6-4C62-9D9E-2A4FD692E3A9
Q113976495,Dr Denis K Vandi,Q98881833,Minister of Finance,2021-05-07,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976495-779d103d-40a8-861c-6b55-b46b57bc6469
Q113976496,Dr. Edward Hinga Sandy,Q113976408,Minister of Trade and Industry,2019-05-31,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976496-889ACEE6-314A-437F-8CC1-752A17FC9B7F
Q113976498,Mrs. Emma Kowa-Jalloh,Q113976426,Minister of Marine Resources,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976498-817A4830-773D-458B-A9D5-B3905B9C0A73
Q113976499,Professor Foday Jaward,Q113976455,Minister of the Environment,2019-11-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976499-392F7B1E-5D20-4CAC-8689-56DD65EA2520
Q113976501,Amb. Foday Yumkella,Q113976445,Minister of Political and Public Affairs,2018-05-07,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976501-4A2F035D-7155-43E7-B268-E0179DEF01D9
Q113976502,Dr. Francis Mustapha Kaikai,Q113976436,Minister of Planning and Economic Development,2019-06-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976502-936D5829-08A4-4531-B885-9EEAD7DCB72B
Q113976503,Mr. Ibrahim Nyelenkeh,Q113976447,Minister of Sports,2018-05-07,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976503-010B1C29-C57A-42F0-B45F-AE22EBC12B9E
Q113976507,Mr. Kabineh M. Kallon,Q113976453,Minister of Transport and Aviation,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976507-12F61C3D-61FA-4760-A3EC-68129874062D
Q113976508,Brig. (Rtd.) Kellie Conteh,Q113975504,Minister of Defence,2019-11-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976508-78F7A579-05BF-4B61-8BDD-3CA4CF564038
Q113976509,Madam Manti Tarawalli,Q113976406,Minister of Gender and Children's Affairs,2019-11-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976509-7ECCAAEE-5410-4430-99A5-9E58599B9290
Q113976510,Mr. Mohamed Bangura,Q113976412,Minister of Youth Affairs,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976510-3E868028-FD1C-435C-9279-74948E2E18FB
Q113976511,Mohamed Lamin Tarawalley Esq.,Q55647622,Attorney-General and Minister of Justice,2022-01-18,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976511-80E8731F-C1B2-4554-BD8B-FBDAA789FE14
Q113976513,Mr Timothy Musa Kabba,Q113975561,Minister of Mines and Mineral Resources,2020-08,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976513-D3AF88EC-A8C4-41E5-A92E-7D573D50DF50
Q113976514,Mr. Peter Bayuku Conteh,Q113976468,Minister of Works and Public Assets,2019-05-22,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976514-109A1860-4C14-4E97-9E95-82B32173BC4B
Q113976516,Mr Philip Karimu Lansana,Q113976458,Minister of Water Resources,2019-11-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976516-44C9023D-D330-43E4-A3F0-947B23314E99
Q113976801,Mr. Abu Bakarr Karim,Q113975484,Minister of Agriculture and Forestry,2021-04-30,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976801-7f404d67-4dfe-b5c4-0bd0-12c8d5ee9247
Q113976854,Dr. Turad Senessie,Q113975536,Minister of Lands and Housing,2021-01-18,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q113976854-d09d3c04-4090-f489-4ff1-31a3ea569eb1
Q23728768,Dr. David Moinina Sengeh,Q113975512,Minister of Basic and Senior Secondary Education,2019-11-20,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q23728768-19307B8D-740C-42FD-89B3-C0C5A3C9F765
Q283829,Julius Maada Bio,Q890010,President of Sierra Leone,2018-04-04,,,,Q283829-3B3494AF-AD94-4BC5-9C7A-E617D58D016C
Q4735136,Mr. Alpha Osman Timbo,Q113976397,Minister of Labour and Social Security,2019-11,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q4735136-D7B632E9-231E-47E1-99E6-0BB2A448139D
Q50242006,Mohamed Juldeh Jalloh,Q2687682,Vice President of Sierra Leone,2018-04-04,,,,Q50242006-d16ccef6-2f1c-440f-8967-886babdcfb9a
Q53863493,Professor David John Francis,Q4294925,Minister of Foreign Affairs,2021-04-30,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q53863493-F61ECF27-97A2-458C-BA1B-1435DF24DD80
Q6363364,Alhaji Kanja Sesay,Q113976403,Minister of Energy,2018-05-04,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q6363364-C163746D-9FDD-452A-A56F-A7ABAE669CA3
Q80050898,Mr. Tamba Lamina,Q113975545,Minister of Local Government and Rural Development,2019-07,,https://statehouse.gov.sl/presidential-cabinet/,2022-09-14,Q80050898-5C295A6A-B1A4-40DB-A53F-F398EE5EF352
